Source,Book,Chapter,Verse,Word Count
E,Exodus,23,3,4
E,Exodus,23,4,10
E,Exodus,23,5,13
E,Exodus,23,6,5
E,Exodus,23,7,11
E,Exodus,23,8,10
E,Exodus,23,9,13
E,Exodus,23,10,8
E,Exodus,23,11,14
E,Exodus,23,12,15
E,Exodus,23,13,14
E,Exodus,23,14,5
E,Exodus,23,15,21
E,Exodus,23,16,16
E,Exodus,23,17,10
E,Exodus,23,18,12
E,Exodus,23,19,12
E,Exodus,23,20,12
E,Exodus,23,21,14
E,Exodus,23,22,15
E,Exodus,23,23,13
E,Exodus,23,24,14
E,Exodus,23,25,12
E,Exodus,23,26,9
E,Exodus,23,27,17
E,Exodus,23,28,12
E,Exodus,23,29,13
E,Exodus,23,30,10
E,Exodus,23,31,19
E,Exodus,23,32,5
E,Exodus,23,33,15
E,Exodus,24,1,15
E,Exodus,24,2,12
E,Exodus,24,3,23
E,Exodus,24,4,19
E,Exodus,24,5,12
E,Exodus,24,6,11
E,Exodus,24,7,13
E,Exodus,24,8,19
E,Exodus,24,9,8
E,Exodus,24,10,12
E,Exodus,24,11,12
E,Exodus,24,12,19
E,Exodus,24,13,9
E,Exodus,24,14,19
E,Exodus,24,15,8
P,Exodus,24,16,17
P,Exodus,24,17,10
P,Exodus,24,18,14
P,Exodus,25,1,5
P,Exodus,25,2,16
P,Exodus,25,3,8
P,Exodus,25,4,6
P,Exodus,25,5,7
P,Exodus,25,6,7
P,Exodus,25,7,6
P,Exodus,25,8,5
P,Exodus,25,9,14
P,Exodus,25,10,13
P,Exodus,25,11,12
P,Exodus,25,12,19
P,Exodus,25,13,7
P,Exodus,25,14,11
P,Exodus,25,15,7
P,Exodus,25,16,8
P,Exodus,25,17,10
P,Exodus,25,18,10
P,Exodus,25,19,17
P,Exodus,25,20,18
P,Exodus,25,21,14
P,Exodus,25,22,22
P,Exodus,25,23,11
P,Exodus,25,24,9
P,Exodus,25,25,10
P,Exodus,25,26,14
P,Exodus,25,27,9
P,Exodus,25,28,12
P,Exodus,25,29,12
P,Exodus,25,30,7
P,Exodus,25,31,14
P,Exodus,25,32,14
P,Exodus,25,33,20
P,Exodus,25,34,6
P,Exodus,25,35,20
P,Exodus,25,36,9
P,Exodus,25,37,11
P,Exodus,25,38,4
P,Exodus,25,39,9
P,Exodus,25,40,7
P,Exodus,26,1,16
P,Exodus,26,2,15
P,Exodus,26,3,13
P,Exodus,26,4,16
P,Exodus,26,5,18
P,Exodus,26,6,14
P,Exodus,26,7,11
P,Exodus,26,8,15
P,Exodus,26,9,17
P,Exodus,26,10,16
P,Exodus,26,11,13
P,Exodus,26,12,11
P,Exodus,26,13,16
P,Exodus,26,14,10
P,Exodus,26,15,7
P,Exodus,26,16,10
P,Exodus,26,17,13
P,Exodus,26,18,9
P,Exodus,26,19,21
P,Exodus,26,20,7
P,Exodus,26,21,13
P,Exodus,26,22,6
P,Exodus,26,23,6
P,Exodus,26,24,17
P,Exodus,26,25,18
P,Exodus,26,26,9
P,Exodus,26,27,13
P,Exodus,26,28,9
P,Exodus,26,29,14
P,Exodus,26,30,7
P,Exodus,26,31,13
P,Exodus,26,32,14
P,Exodus,26,33,20
P,Exodus,26,34,8
P,Exodus,26,35,18
P,Exodus,26,36,12
P,Exodus,26,37,15
P,Exodus,27,1,17
P,Exodus,27,2,11
P,Exodus,27,3,11
P,Exodus,27,4,15
P,Exodus,27,5,11
P,Exodus,27,6,9
P,Exodus,27,7,12
P,Exodus,27,8,10
P,Exodus,27,9,16
P,Exodus,27,10,9
P,Exodus,27,11,16
P,Exodus,27,12,11
P,Exodus,27,13,7
P,Exodus,27,14,9
P,Exodus,27,15,9
P,Exodus,27,16,17
P,Exodus,27,17,10
P,Exodus,27,18,14
P,Exodus,27,19,11
P,Exodus,27,20,15
P,Exodus,27,21,22
P,Exodus,28,1,21
P,Exodus,28,2,7
P,Exodus,28,3,17
P,Exodus,28,4,19
P,Exodus,28,5,13
P,Exodus,28,6,12
P,Exodus,28,7,9
P,Exodus,28,8,14
P,Exodus,28,9,10
P,Exodus,28,10,13
P,Exodus,28,11,18
P,Exodus,28,12,21
P,Exodus,28,13,3
P,Exodus,28,14,15
P,Exodus,28,15,17
P,Exodus,28,16,7
P,Exodus,28,17,13
P,Exodus,28,18,5
P,Exodus,28,19,5
P,Exodus,28,20,9
P,Exodus,28,21,19
P,Exodus,28,22,9
P,Exodus,28,23,14
P,Exodus,28,24,11
P,Exodus,28,25,16
P,Exodus,28,26,17
P,Exodus,28,27,18
P,Exodus,28,28,18
P,Exodus,28,29,17
P,Exodus,28,30,26
P,Exodus,28,31,6
P,Exodus,28,32,16
P,Exodus,28,33,15
P,Exodus,28,34,10
P,Exodus,28,35,14
P,Exodus,28,36,10
P,Exodus,28,37,13
P,Exodus,28,38,24
P,Exodus,28,39,10
P,Exodus,28,40,12
P,Exodus,28,41,17
P,Exodus,28,42,11
P,Exodus,28,43,24
P,Exodus,29,1,17
P,Exodus,29,2,14
P,Exodus,29,3,13
P,Exodus,29,4,12
P,Exodus,29,5,19
P,Exodus,29,6,10
P,Exodus,29,7,9
P,Exodus,29,8,5
P,Exodus,29,9,18
P,Exodus,29,10,14
P,Exodus,29,11,8
P,Exodus,29,12,15
P,Exodus,29,13,20
P,Exodus,29,14,13
P,Exodus,29,15,12
P,Exodus,29,16,10
P,Exodus,29,17,12
P,Exodus,29,18,13
P,Exodus,29,19,12
P,Exodus,29,20,29
P,Exodus,29,21,26
P,Exodus,29,22,27
P,Exodus,29,23,14
P,Exodus,29,24,13
P,Exodus,29,25,14
P,Exodus,29,26,15
P,Exodus,29,27,17
P,Exodus,29,28,20
P,Exodus,29,29,13
P,Exodus,29,30,13
P,Exodus,29,31,9
P,Exodus,29,32,13
P,Exodus,29,33,16
P,Exodus,29,34,17
P,Exodus,29,35,12
P,Exodus,29,36,14
P,Exodus,29,37,15
P,Exodus,29,38,11
P,Exodus,29,39,11
P,Exodus,29,40,13
P,Exodus,29,41,15
P,Exodus,29,42,15
P,Exodus,29,43,6
P,Exodus,29,44,13
P,Exodus,29,45,7
P,Exodus,29,46,15
P,Exodus,30,1,8
P,Exodus,30,2,10
P,Exodus,30,3,16
P,Exodus,30,4,20
P,Exodus,30,5,8
P,Exodus,30,6,17
P,Exodus,30,7,11
P,Exodus,30,8,12
P,Exodus,30,9,11
P,Exodus,30,10,18
P,Exodus,30,11,5
P,Exodus,30,12,20
P,Exodus,30,13,17
P,Exodus,30,14,11
P,Exodus,30,15,15
P,Exodus,30,16,22
P,Exodus,30,17,5
P,Exodus,30,18,16
P,Exodus,30,19,8
P,Exodus,30,20,16
P,Exodus,30,21,12
P,Exodus,30,22,5
P,Exodus,30,23,18
P,Exodus,30,24,8
P,Exodus,30,25,13
P,Exodus,30,26,8
P,Exodus,30,27,12
P,Exodus,30,28,10
P,Exodus,30,29,9
P,Exodus,30,30,9
P,Exodus,30,31,12
P,Exodus,30,32,14
P,Exodus,30,33,11
P,Exodus,30,34,16
P,Exodus,30,35,9
P,Exodus,30,36,17
P,Exodus,30,37,11
P,Exodus,30,38,8
P,Exodus,31,1,5
P,Exodus,31,2,10
P,Exodus,31,3,9
P,Exodus,31,4,6
P,Exodus,31,5,8
P,Exodus,31,6,21
P,Exodus,31,7,14
P,Exodus,31,8,13
P,Exodus,31,9,10
P,Exodus,31,10,12
P,Exodus,31,11,11
P,Exodus,31,12,5
P,Exodus,31,13,21
P,Exodus,31,14,20
P,Exodus,31,15,17
P,Exodus,31,16,11
P,Exodus,31,17,20
P,Exodus,31,18,16
E,Exodus,32,1,34
E,Exodus,32,2,13
E,Exodus,32,3,11
E,Exodus,32,4,16
E,Exodus,32,5,11
E,Exodus,32,6,12
E,Exodus,32,7,13
E,Exodus,32,8,22
E,Exodus,32,9,13
E,Exodus,32,10,11
E,Exodus,32,11,20
E,Exodus,32,12,20
E,Exodus,32,13,25
E,Exodus,32,14,8
E,Exodus,32,15,17
E,Exodus,32,16,11
E,Exodus,32,17,12
E,Exodus,32,18,13
E,Exodus,32,19,20
E,Exodus,32,20,19
E,Exodus,32,21,14
E,Exodus,32,22,13
E,Exodus,32,23,21
E,Exodus,32,24,12
E,Exodus,32,25,12
E,Exodus,32,26,13
E,Exodus,32,27,27
E,Exodus,32,28,13
E,Exodus,32,29,14
E,Exodus,32,30,18
E,Exodus,32,31,15
E,Exodus,32,32,11
E,Exodus,32,33,10
E,Exodus,32,34,18
E,Exodus,32,35,12
E,Exodus,33,1,23
E,Exodus,33,2,11
E,Exodus,33,3,17
E,Exodus,33,4,12
E,Exodus,33,5,25
E,Exodus,33,6,7
E,Exodus,33,7,26
E,Exodus,33,8,18
E,Exodus,33,9,13
E,Exodus,33,10,16
E,Exodus,33,11,24
E,Exodus,33,12,27
E,Exodus,33,13,20
E,Exodus,33,14,5
E,Exodus,33,15,9
E,Exodus,33,16,21
E,Exodus,33,17,17
E,Exodus,33,18,5
E,Exodus,33,19,19
E,Exodus,33,20,11
E,Exodus,33,21,8
E,Exodus,33,22,11
E,Exodus,33,23,9
J,Exodus,34,1,22
J,Exodus,34,2,14
J,Exodus,34,3,19
J,Exodus,34,4,21
J,Exodus,34,5,9
J,Exodus,34,6,15
J,Exodus,34,7,22
J,Exodus,34,8,5
J,Exodus,34,9,20
J,Exodus,34,10,33
J,Exodus,34,11,17
J,Exodus,34,12,15
J,Exodus,34,13,10
J,Exodus,34,14,12
J,Exodus,34,15,14
J,Exodus,34,16,12
J,Exodus,34,17,5
J,Exodus,34,18,18
J,Exodus,34,19,10
J,Exodus,34,20,16
J,Exodus,34,21,9
J,Exodus,34,22,11
J,Exodus,34,23,12
J,Exodus,34,24,21
J,Exodus,34,25,12
J,Exodus,34,26,12
J,Exodus,34,27,19
J,Exodus,34,28,22
P,Exodus,34,29,22
P,Exodus,34,30,14
P,Exodus,34,31,12
P,Exodus,34,32,15
P,Exodus,34,33,8
P,Exodus,34,34,19
P,Exodus,34,35,21
P,Exodus,35,1,16
P,Exodus,35,2,17
P,Exodus,35,3,7
P,Exodus,35,4,14
P,Exodus,35,5,14
P,Exodus,35,6,6
P,Exodus,35,7,7
P,Exodus,35,8,7
P,Exodus,35,9,6
P,Exodus,35,10,11
P,Exodus,35,11,16
P,Exodus,35,12,9
P,Exodus,35,13,10
P,Exodus,35,14,10
P,Exodus,35,15,16
P,Exodus,35,16,17
P,Exodus,35,17,11
P,Exodus,35,18,8
P,Exodus,35,19,14
P,Exodus,35,20,7
P,Exodus,35,21,22
P,Exodus,35,22,22
P,Exodus,35,23,17
P,Exodus,35,24,19
P,Exodus,35,25,17
P,Exodus,35,26,10
P,Exodus,35,27,10
P,Exodus,35,28,9
P,Exodus,35,29,21
P,Exodus,35,30,16
P,Exodus,35,31,9
P,Exodus,35,32,6
P,Exodus,35,33,9
P,Exodus,35,34,9
P,Exodus,35,35,21
P,Exodus,36,1,24
P,Exodus,36,2,25
P,Exodus,36,3,22
P,Exodus,36,4,14
P,Exodus,36,5,15
P,Exodus,36,6,17
P,Exodus,36,7,8
P,Exodus,36,8,21
P,Exodus,36,9,15
P,Exodus,36,10,13
P,Exodus,36,11,16
P,Exodus,36,12,18
P,Exodus,36,13,14
P,Exodus,36,14,11
P,Exodus,36,15,15
P,Exodus,36,16,9
P,Exodus,36,17,16
P,Exodus,36,18,9
P,Exodus,36,19,10
P,Exodus,36,20,7
P,Exodus,36,21,10
P,Exodus,36,22,13
P,Exodus,36,23,9
P,Exodus,36,24,21
P,Exodus,36,25,8
P,Exodus,36,26,13
P,Exodus,36,27,6
P,Exodus,36,28,6
P,Exodus,36,29,16
P,Exodus,36,30,15
P,Exodus,36,31,9
P,Exodus,36,32,12
P,Exodus,36,33,11
P,Exodus,36,34,14
P,Exodus,36,35,14
P,Exodus,36,36,14
P,Exodus,36,37,12
P,Exodus,36,38,12
P,Exodus,37,1,15
P,Exodus,37,2,10
P,Exodus,37,3,18
P,Exodus,37,4,7
P,Exodus,37,5,10
P,Exodus,37,6,10
P,Exodus,37,7,10
P,Exodus,37,8,15
P,Exodus,37,9,18
P,Exodus,37,10,12
P,Exodus,37,11,9
P,Exodus,37,12,10
P,Exodus,37,13,14
P,Exodus,37,14,9
P,Exodus,37,15,11
P,Exodus,37,16,19
P,Exodus,37,17,16
P,Exodus,37,18,14
P,Exodus,37,19,20
P,Exodus,37,20,6
P,Exodus,37,21,19
P,Exodus,37,22,9
P,Exodus,37,23,8
P,Exodus,37,24,8
P,Exodus,37,25,16
P,Exodus,37,26,16
P,Exodus,37,27,18
P,Exodus,37,28,8
P,Exodus,37,29,11
P,Exodus,38,1,16
P,Exodus,38,2,11
P,Exodus,38,3,19
P,Exodus,38,4,11
P,Exodus,38,5,9
P,Exodus,38,6,8
P,Exodus,38,7,14
P,Exodus,38,8,14
P,Exodus,38,9,12
P,Exodus,38,10,9
P,Exodus,38,11,13
P,Exodus,38,12,13
P,Exodus,38,13,5
P,Exodus,38,14,10
P,Exodus,38,15,14
P,Exodus,38,16,6
P,Exodus,38,17,16
P,Exodus,38,18,21
P,Exodus,38,19,11
P,Exodus,38,20,6
P,Exodus,38,21,17
P,Exodus,38,22,15
P,Exodus,38,23,14
P,Exodus,38,24,19
P,Exodus,38,25,13
P,Exodus,38,26,22
P,Exodus,38,27,17
P,Exodus,38,28,13
P,Exodus,38,29,8
P,Exodus,38,30,19
P,Exodus,38,31,17
P,Exodus,39,1,21
P,Exodus,39,2,10
P,Exodus,39,3,18
P,Exodus,39,4,8
P,Exodus,39,5,19
P,Exodus,39,6,14
P,Exodus,39,7,14
P,Exodus,39,8,14
P,Exodus,39,9,11
P,Exodus,39,10,11
P,Exodus,39,11,5
P,Exodus,39,12,5
P,Exodus,39,13,9
P,Exodus,39,14,18
P,Exodus,39,15,9
P,Exodus,39,16,15
P,Exodus,39,17,10
P,Exodus,39,18,16
P,Exodus,39,19,16
P,Exodus,39,20,17
P,Exodus,39,21,23
P,Exodus,39,22,8
P,Exodus,39,23,10
P,Exodus,39,24,10
P,Exodus,39,25,15
P,Exodus,39,26,14
P,Exodus,39,27,8
P,Exodus,39,28,12
P,Exodus,39,29,15
P,Exodus,39,30,14
P,Exodus,39,31,13
P,Exodus,39,32,17
P,Exodus,39,33,15
P,Exodus,39,34,12
P,Exodus,39,35,7
P,Exodus,39,36,8
P,Exodus,39,37,13
P,Exodus,39,38,13
P,Exodus,39,39,17
P,Exodus,39,40,21
P,Exodus,39,41,14
P,Exodus,39,42,13
P,Exodus,39,43,16
P,Exodus,40,1,5
P,Exodus,40,2,10
P,Exodus,40,3,10
P,Exodus,40,4,12
P,Exodus,40,5,13
P,Exodus,40,6,9
P,Exodus,40,7,11
P,Exodus,40,8,9
P,Exodus,40,9,18
P,Exodus,40,10,14
P,Exodus,40,11,7
P,Exodus,40,12,12
P,Exodus,40,13,12
P,Exodus,40,14,6
P,Exodus,40,15,15
P,Exodus,40,16,9
P,Exodus,40,17,9
P,Exodus,40,18,16
P,Exodus,40,19,16
P,Exodus,40,20,17
P,Exodus,40,21,18
P,Exodus,40,22,11
P,Exodus,40,23,11
P,Exodus,40,24,11
P,Exodus,40,25,9
P,Exodus,40,26,8
P,Exodus,40,27,9
P,Exodus,40,28,5
P,Exodus,40,29,19
P,Exodus,40,30,12
P,Exodus,40,31,9
P,Exodus,40,32,13
P,Exodus,40,33,15
P,Exodus,40,34,10
P,Exodus,40,35,16
P,Exodus,40,36,9
P,Exodus,40,37,9
P,Exodus,40,38,16
P,Leviticus,1,1,9
P,Leviticus,1,2,21
P,Leviticus,1,3,17
P,Leviticus,1,4,9
P,Leviticus,1,5,22
P,Leviticus,1,6,6
P,Leviticus,1,7,11
P,Leviticus,1,8,18
P,Leviticus,1,9,14
P,Leviticus,1,10,13
P,Leviticus,1,11,17
P,Leviticus,1,12,18
P,Leviticus,1,13,16
P,Leviticus,1,14,15
P,Leviticus,1,15,14
P,Leviticus,1,16,12
P,Leviticus,1,17,20
P,Leviticus,2,1,15
P,Leviticus,2,2,23
P,Leviticus,2,3,9
P,Leviticus,2,4,15
P,Leviticus,2,5,10
P,Leviticus,2,6,8
P,Leviticus,2,7,7
P,Leviticus,2,8,13
P,Leviticus,2,9,12
P,Leviticus,2,10,9
P,Leviticus,2,11,18
P,Leviticus,2,12,11
P,Leviticus,2,13,17
P,Leviticus,2,14,14
P,Leviticus,2,15,8
P,Leviticus,2,16,11
P,Leviticus,3,1,17
P,Leviticus,3,2,18
P,Leviticus,3,3,16
P,Leviticus,3,4,17
P,Leviticus,3,5,17
P,Leviticus,3,6,12
P,Leviticus,3,7,10
P,Leviticus,3,8,19
P,Leviticus,3,9,22
P,Leviticus,3,10,17
P,Leviticus,3,11,6
P,Leviticus,3,12,6
P,Leviticus,3,13,18
P,Leviticus,3,14,16
P,Leviticus,3,15,17
P,Leviticus,3,16,10
P,Leviticus,3,17,11
P,Leviticus,4,1,5
P,Leviticus,4,2,18
P,Leviticus,4,3,17
P,Leviticus,4,4,20
P,Leviticus,4,5,10
P,Leviticus,4,6,16
P,Leviticus,4,7,27
P,Leviticus,4,8,18
P,Leviticus,4,9,17
P,Leviticus,4,10,10
P,Leviticus,4,11,12
P,Leviticus,4,12,22
P,Leviticus,4,13,18
P,Leviticus,4,14,16
P,Leviticus,4,15,15
P,Leviticus,4,16,8
P,Leviticus,4,17,13
P,Leviticus,4,18,24
P,Leviticus,4,19,7
P,Leviticus,4,20,14
P,Leviticus,4,21,16
P,Leviticus,4,22,14
P,Leviticus,4,23,14
P,Leviticus,4,24,16
P,Leviticus,4,25,17
P,Leviticus,4,26,14
P,Leviticus,4,27,15
P,Leviticus,4,28,16
P,Leviticus,4,29,11
P,Leviticus,4,30,16
P,Leviticus,4,31,21
P,Leviticus,4,32,8
P,Leviticus,4,33,14
P,Leviticus,4,34,17
P,Leviticus,4,35,26
P,Leviticus,5,1,17
P,Leviticus,5,2,24
P,Leviticus,5,3,15
P,Leviticus,5,4,21
P,Leviticus,5,5,9
P,Leviticus,5,6,20
P,Leviticus,5,7,22
P,Leviticus,5,8,16
P,Leviticus,5,9,14
P,Leviticus,5,10,13
P,Leviticus,5,11,30
P,Leviticus,5,12,17
P,Leviticus,5,13,14
P,Leviticus,5,14,5
P,Leviticus,5,15,22
P,Leviticus,5,16,20
P,Leviticus,5,17,17
P,Leviticus,5,18,21
P,Leviticus,5,19,5
P,Leviticus,5,20,5
P,Leviticus,5,21,18
P,Leviticus,5,22,16
P,Leviticus,5,23,25
P,Leviticus,5,24,18
P,Leviticus,5,25,12
P,Leviticus,5,26,14
P,Leviticus,6,1,5
P,Leviticus,6,2,23
P,Leviticus,6,3,22
P,Leviticus,6,4,15
P,Leviticus,6,5,20
P,Leviticus,6,6,7
P,Leviticus,6,7,12
P,Leviticus,6,8,18
P,Leviticus,6,9,13
P,Leviticus,6,10,12
P,Leviticus,6,11,15
P,Leviticus,6,12,5
P,Leviticus,6,13,19
P,Leviticus,6,14,13
P,Leviticus,6,15,11
P,Leviticus,6,16,7
P,Leviticus,6,17,5
P,Leviticus,6,18,20
P,Leviticus,6,19,10
P,Leviticus,6,20,16
P,Leviticus,6,21,13
P,Leviticus,6,22,8
P,Leviticus,6,23,14
P,Leviticus,7,1,6
P,Leviticus,7,2,14
P,Leviticus,7,3,12
P,Leviticus,7,4,17
P,Leviticus,7,5,8
P,Leviticus,7,6,10
P,Leviticus,7,7,11
P,Leviticus,7,8,12
P,Leviticus,7,9,15
P,Leviticus,7,10,11
P,Leviticus,7,11,7
P,Leviticus,7,12,21
P,Leviticus,7,13,10
P,Leviticus,7,14,14
P,Leviticus,7,15,12
P,Leviticus,7,16,15
P,Leviticus,7,17,7
P,Leviticus,7,18,22
P,Leviticus,7,19,14
P,Leviticus,7,20,14
P,Leviticus,7,21,24
P,Leviticus,7,22,5
P,Leviticus,7,23,12
P,Leviticus,7,24,10
P,Leviticus,7,25,15
P,Leviticus,7,26,8
P,Leviticus,7,27,10
P,Leviticus,7,28,5
P,Leviticus,7,29,16
P,Leviticus,7,30,17
P,Leviticus,7,31,9
P,Leviticus,7,32,8
P,Leviticus,7,33,13
P,Leviticus,7,34,23
P,Leviticus,7,35,12
P,Leviticus,7,36,14
P,Leviticus,7,37,9
P,Leviticus,7,38,18
P,Leviticus,8,1,5
P,Leviticus,8,2,20
P,Leviticus,8,3,8
P,Leviticus,8,4,12
P,Leviticus,8,5,10
P,Leviticus,8,6,9
P,Leviticus,8,7,22
P,Leviticus,8,8,11
P,Leviticus,8,9,21
P,Leviticus,8,10,14
P,Leviticus,8,11,17
P,Leviticus,8,12,9
P,Leviticus,8,13,18
P,Leviticus,8,14,13
P,Leviticus,8,15,23
P,Leviticus,8,16,18
P,Leviticus,8,17,17
P,Leviticus,8,18,12
P,Leviticus,8,19,8
P,Leviticus,8,20,12
P,Leviticus,8,21,24
P,Leviticus,8,22,14
P,Leviticus,8,23,18
P,Leviticus,8,24,27
P,Leviticus,8,25,22
P,Leviticus,8,26,21
P,Leviticus,8,27,14
P,Leviticus,8,28,16
P,Leviticus,8,29,18
P,Leviticus,8,30,31
P,Leviticus,8,31,26
P,Leviticus,8,32,5
P,Leviticus,8,33,18
P,Leviticus,8,34,9
P,Leviticus,8,35,17
P,Leviticus,8,36,11
P,Leviticus,9,1,9
P,Leviticus,9,2,15
P,Leviticus,9,3,15
P,Leviticus,9,4,14
P,Leviticus,9,5,15
P,Leviticus,9,6,12
P,Leviticus,9,7,25
P,Leviticus,9,8,10
P,Leviticus,9,9,19
P,Leviticus,9,10,17
P,Leviticus,9,11,8
P,Leviticus,9,12,13
P,Leviticus,9,13,10
P,Leviticus,9,14,9
P,Leviticus,9,15,13
P,Leviticus,9,16,5
P,Leviticus,9,17,12
P,Leviticus,9,18,19
P,Leviticus,9,19,11
P,Leviticus,9,20,8
P,Leviticus,9,21,13
P,Leviticus,9,22,12
P,Leviticus,9,23,16
P,Leviticus,9,24,18
P,Leviticus,10,1,22
P,Leviticus,10,2,9
P,Leviticus,10,3,18
P,Leviticus,10,4,22
P,Leviticus,10,5,9
P,Leviticus,10,6,29
P,Leviticus,10,7,15
P,Leviticus,10,8,5
P,Leviticus,10,9,16
P,Leviticus,10,10,9
P,Leviticus,10,11,13
P,Leviticus,10,12,24
P,Leviticus,10,13,14
P,Leviticus,10,14,22
P,Leviticus,10,15,21
P,Leviticus,10,16,17
P,Leviticus,10,17,22
P,Leviticus,10,18,14
P,Leviticus,10,19,22
P,Leviticus,10,20,4
P,Leviticus,11,1,8
P,Leviticus,11,2,14
P,Leviticus,11,3,11
P,Leviticus,11,4,21
P,Leviticus,11,5,12
P,Leviticus,11,6,12
P,Leviticus,11,7,16
P,Leviticus,11,8,9
P,Leviticus,11,9,16
P,Leviticus,11,10,19
P,Leviticus,11,11,9
P,Leviticus,11,12,10
P,Leviticus,11,13,15
P,Leviticus,11,14,5
P,Leviticus,11,15,4
P,Leviticus,11,16,10
P,Leviticus,11,17,6
P,Leviticus,11,18,6
P,Leviticus,11,19,8
P,Leviticus,11,20,9
P,Leviticus,11,21,19
P,Leviticus,11,22,16
P,Leviticus,11,23,10
P,Leviticus,11,24,8
P,Leviticus,11,25,8
P,Leviticus,11,26,19
P,Leviticus,11,27,18
P,Leviticus,11,28,11
P,Leviticus,11,29,11
P,Leviticus,11,30,5
P,Leviticus,11,31,12
P,Leviticus,11,32,28
P,Leviticus,11,33,14
P,Leviticus,11,34,16
P,Leviticus,11,35,14
P,Leviticus,11,36,10
P,Leviticus,11,37,11
P,Leviticus,11,38,11
P,Leviticus,11,39,13
P,Leviticus,11,40,15
P,Leviticus,11,41,9
P,Leviticus,11,42,22
P,Leviticus,11,43,12
P,Leviticus,11,44,19
P,Leviticus,11,45,15
P,Leviticus,11,46,14
P,Leviticus,11,47,13
P,Leviticus,12,1,5
P,Leviticus,12,2,17
P,Leviticus,12,3,5
P,Leviticus,12,4,19
P,Leviticus,12,5,14
P,Leviticus,12,6,22
P,Leviticus,12,7,14
P,Leviticus,12,8,21
P,Leviticus,13,1,7
P,Leviticus,13,2,24
P,Leviticus,13,3,22
P,Leviticus,13,4,21
P,Leviticus,13,5,17
P,Leviticus,13,6,20
P,Leviticus,13,7,14
P,Leviticus,13,8,10
P,Leviticus,13,9,8
P,Leviticus,13,10,14
P,Leviticus,13,11,12
P,Leviticus,13,12,18
P,Leviticus,13,13,16
P,Leviticus,13,14,6
P,Leviticus,13,15,12
P,Leviticus,13,16,10
P,Leviticus,13,17,12
P,Leviticus,13,18,7
P,Leviticus,13,19,12
P,Leviticus,13,20,17
P,Leviticus,13,21,18
P,Leviticus,13,22,9
P,Leviticus,13,23,11
P,Leviticus,13,24,15
P,Leviticus,13,25,22
P,Leviticus,13,26,18
P,Leviticus,13,27,14
P,Leviticus,13,28,18
P,Leviticus,13,29,10
P,Leviticus,13,30,23
P,Leviticus,13,31,23
P,Leviticus,13,32,21
P,Leviticus,13,33,12
P,Leviticus,13,34,22
P,Leviticus,13,35,7
P,Leviticus,13,36,13
P,Leviticus,13,37,14
P,Leviticus,13,38,10
P,Leviticus,13,39,14
P,Leviticus,13,40,8
P,Leviticus,13,41,9
P,Leviticus,13,42,14
P,Leviticus,13,43,15
P,Leviticus,13,44,10
P,Leviticus,13,45,16
P,Leviticus,13,46,13
P,Leviticus,13,47,11
P,Leviticus,13,48,12
P,Leviticus,13,49,22
P,Leviticus,13,50,9
P,Leviticus,13,51,25
P,Leviticus,13,52,27
P,Leviticus,13,53,16
P,Leviticus,13,54,11
P,Leviticus,13,55,24
P,Leviticus,13,56,22
P,Leviticus,13,57,20
P,Leviticus,13,58,17
P,Leviticus,13,59,19
P,Leviticus,14,1,5
P,Leviticus,14,2,9
P,Leviticus,14,3,13
P,Leviticus,14,4,13
P,Leviticus,14,5,12
P,Leviticus,14,6,24
P,Leviticus,14,7,15
P,Leviticus,14,8,20
P,Leviticus,14,9,26
P,Leviticus,14,10,20
P,Leviticus,14,11,12
P,Leviticus,14,12,16
P,Leviticus,14,13,20
P,Leviticus,14,14,19
P,Leviticus,14,15,9
P,Leviticus,14,16,19
P,Leviticus,14,17,23
P,Leviticus,14,18,15
P,Leviticus,14,19,12
P,Leviticus,14,20,11
P,Leviticus,14,21,21
P,Leviticus,14,22,14
P,Leviticus,14,23,13
P,Leviticus,14,24,14
P,Leviticus,14,25,22
P,Leviticus,14,26,8
P,Leviticus,14,27,14
P,Leviticus,14,28,24
P,Leviticus,14,29,15
P,Leviticus,14,30,12
P,Leviticus,14,31,18
P,Leviticus,14,32,11
P,Leviticus,14,33,7
P,Leviticus,14,34,16
P,Leviticus,14,35,11
P,Leviticus,14,36,23
P,Leviticus,14,37,15
P,Leviticus,14,38,12
P,Leviticus,14,39,10
P,Leviticus,14,40,16
P,Leviticus,14,41,16
P,Leviticus,14,42,13
P,Leviticus,14,43,15
P,Leviticus,14,44,13
P,Leviticus,14,45,18
P,Leviticus,14,46,10
P,Leviticus,14,47,10
P,Leviticus,14,48,21
P,Leviticus,14,49,11
P,Leviticus,14,50,10
P,Leviticus,14,51,24
P,Leviticus,14,52,14
P,Leviticus,14,53,14
P,Leviticus,14,54,6
P,Leviticus,14,55,3
P,Leviticus,14,56,3
P,Leviticus,14,57,8
P,Leviticus,15,1,7
P,Leviticus,15,2,15
P,Leviticus,15,3,14
P,Leviticus,15,4,13
P,Leviticus,15,5,11
P,Leviticus,15,6,14
P,Leviticus,15,7,10
P,Leviticus,15,8,11
P,Leviticus,15,9,7
P,Leviticus,15,10,18
P,Leviticus,15,11,16
P,Leviticus,15,12,12
P,Leviticus,15,13,16
P,Leviticus,15,14,20
P,Leviticus,15,15,13
P,Leviticus,15,16,14
P,Leviticus,15,17,14
P,Leviticus,15,18,12
P,Leviticus,15,19,18
